pid,task,adherence,file,spectrogram
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Diadochokinesis-Pataka,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_122.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Respiration-and-cough-FiveBreaths-2,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_123.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_124.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_125.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Glides-Low-to-High,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_126.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_127.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Voluntary-Cough,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_128.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Breath-Sounds,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Breath-Sounds_rec-Breath-Sounds.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_129.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_130.png
fbccbc13-a9a8-4151-8fd0-5c5d65e073ec,Diadochokinesis-buttercup,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec/ses-006DD2DB-DA03-4564-87C9-201506538022/audio/sub-fbccbc13-a9a8-4151-8fd0-5c5d65e073ec_ses-006DD2DB-DA03-4564-87C9-201506538022_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_131.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_132.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-Cough-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_133.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_134.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-FiveBreaths-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_135.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Diadochokinesis-TA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_136.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_137.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_138.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_139.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Diadochokinesis-KA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_140.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_141.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Diadochokinesis-PA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Diadochokinesis_rec-Diadochokinesis-PA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_142.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Loudness,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_143.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_144.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Glides-High-to-Low,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_145.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_146.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_147.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_148.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Voluntary-Cough,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Voluntary-Cough_rec-Voluntary-Cough.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_149.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Glides-Low-to-High,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_150.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Prolonged-vowel,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_151.png
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Diadochokinesis-buttercup,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Diadochokinesis_rec-Diadochokinesis-buttercup.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_152.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-Breath-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_153.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-Breath-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_154.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Loudness,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Loudness_rec-Loudness.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_155.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Glides-High-to-Low,2.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Glides_rec-Glides-High-to-Low.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_156.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Diadochokinesis-KA,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Diadochokinesis_rec-Diadochokinesis-KA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_157.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-Cough-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_158.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-Cough-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_159.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Diadochokinesis-TA,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Diadochokinesis_rec-Diadochokinesis-TA.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_160.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Glides-Low-to-High,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Glides_rec-Glides-Low-to-High.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_161.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-FiveBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_162.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-FiveBreaths-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_163.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-FiveBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_164.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Maximum-phonation-time-1,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_165.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Prolonged-vowel,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Prolonged-vowel_rec-Prolonged-vowel.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_166.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Maximum-phonation-time-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_167.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Diadochokinesis-Pataka,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Diadochokinesis_rec-Diadochokinesis-Pataka.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_168.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Maximum-phonation-time-3,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_169.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-FiveBreaths-4,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_170.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-ThreeQuickBreaths-2,5.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_171.png
b064fa6f-e663-4cba-8a21-6f627d78037b,Respiration-and-cough-ThreeQuickBreaths-1,4.0,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b064fa6f-e663-4cba-8a21-6f627d78037b/ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0/audio/sub-b064fa6f-e663-4cba-8a21-6f627d78037b_ses-BB4173E8-1D5B-4E6F-B10D-7B4F6E9617C0_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav,/Users/rachelwang/Downloads/notes/models/adherence_spectrograms/spectrogram_172.png
